account_id,vpa,bank_name,account_age_days,kyc_tier,opened_at
ACC0001612,vermaikbal@okaxis,ICICI,513,minimal,2025-03-06 08:00:00
ACC0001613,cshan@okhdfcbank,Kotak,1795,none,2021-09-01 08:00:00
ACC0001614,zilmilyogi@ybl,ICICI,327,minimal,2025-09-08 08:00:00
ACC0001615,jbaral@okaxis,BOB,1571,full,2022-04-13 08:00:00
ACC0001616,wvarty@oksbi,Axis,931,full,2024-01-13 08:00:00
ACC0001617,guptabishakha@okicici,SBI,1754,full,2021-10-12 08:00:00
ACC0001618,trao@okhdfcbank,SBI,1577,full,2022-04-07 08:00:00
ACC0001619,triya26@okaxis,PNB,846,full,2024-04-07 08:00:00
ACC0001620,chatura82@ybl,Axis,1972,full,2021-03-08 08:00:00
ACC0001621,fseth@okaxis,Paytm Payments Bank,1475,full,2022-07-18 08:00:00
ACC0001622,golekrishna@okaxis,SBI,1116,full,2023-07-12 08:00:00
ACC0001623,usachdev@okaxis,BOB,1662,full,2022-01-12 08:00:00
ACC0001624,lbakshi@ybl,SBI,1999,full,2021-02-09 08:00:00
ACC0001625,djaggi@okicici,BOB,1118,full,2023-07-10 08:00:00
ACC0001626,krishnaekiya@okicici,Kotak,1365,full,2022-11-05 08:00:00
ACC0001627,jatinchand@okhdfcbank,PNB,1673,full,2022-01-01 08:00:00
ACC0001628,senguptajanani@okaxis,Axis,831,full,2024-04-22 08:00:00
ACC0001629,viswanathanleena@oksbi,Kotak,1235,full,2023-03-15 08:00:00
ACC0001630,kritikarai@okicici,SBI,398,full,2025-06-29 08:00:00
ACC0001631,gardegautami@okhdfcbank,SBI,1733,full,2021-11-02 08:00:00
ACC0001632,nicholasdhillon@okhdfcbank,Paytm Payments Bank,1105,full,2023-07-23 08:00:00
ACC0001633,charansaini@okicici,PNB,1515,full,2022-06-08 08:00:00
ACC0001634,dayamai74@ybl,HDFC,78,full,2026-05-15 08:00:00
ACC0001635,jacobdeep@oksbi,HDFC,1246,full,2023-03-04 08:00:00
ACC0001636,aarushkulkarni@okhdfcbank,ICICI,275,full,2025-10-30 08:00:00
ACC0001637,shankerwidisha@ybl,ICICI,1594,minimal,2022-03-21 08:00:00
ACC0001638,mahluwalia@oksbi,PNB,1454,full,2022-08-08 08:00:00
ACC0001639,nkhanna@okhdfcbank,Paytm Payments Bank,1382,minimal,2022-10-19 08:00:00
ACC0001640,asetty@okaxis,Kotak,596,full,2024-12-13 08:00:00
ACC0001641,mbuch@okhdfcbank,PNB,1628,minimal,2022-02-15 08:00:00
ACC0001642,kondaarunima@okaxis,Kotak,813,none,2024-05-10 08:00:00
ACC0001643,chandrangoyal@okicici,ICICI,558,full,2025-01-20 08:00:00
ACC0001644,christopherpalla@oksbi,BOB,1037,full,2023-09-29 08:00:00
ACC0001645,dhillonbachittar@okhdfcbank,ICICI,1037,full,2023-09-29 08:00:00
ACC0001646,garima10@oksbi,HDFC,913,minimal,2024-01-31 08:00:00
ACC0001647,sahapranav@okicici,HDFC,1495,full,2022-06-28 08:00:00
ACC0001648,bhavanigoel@ybl,PNB,174,minimal,2026-02-08 08:00:00
ACC0001649,cparsa@okaxis,ICICI,68,full,2026-05-25 08:00:00
ACC0001650,mistryekantika@okhdfcbank,BOB,31,full,2026-07-01 08:00:00
ACC0001651,ladli16@okicici,BOB,1463,full,2022-07-30 08:00:00
ACC0001652,masterurishilla@okaxis,Paytm Payments Bank,1085,full,2023-08-12 08:00:00
ACC0001653,jairajmaharaj@okhdfcbank,Axis,1758,full,2021-10-08 08:00:00
ACC0001654,odika83@okaxis,HDFC,1984,full,2021-02-24 08:00:00
ACC0001655,dalbirchopra@okicici,Kotak,1944,full,2021-04-05 08:00:00
ACC0001656,sulebhavna@okhdfcbank,HDFC,850,full,2024-04-03 08:00:00
ACC0001657,qnadig@okicici,HDFC,1777,minimal,2021-09-19 08:00:00
ACC0001658,kai99@okicici,Axis,1587,full,2022-03-28 08:00:00
ACC0001659,uvenkatesh@okaxis,Axis,110,full,2026-04-13 08:00:00
ACC0001660,ztailor@okhdfcbank,Kotak,828,full,2024-04-25 08:00:00
ACC0001661,virajmannan@okaxis,Axis,1842,full,2021-07-16 08:00:00
ACC0001662,aaravdani@okhdfcbank,Axis,425,full,2025-06-02 08:00:00
ACC0001663,shroffjacob@ybl,PNB,159,full,2026-02-23 08:00:00
ACC0001664,oeshisachdev@okaxis,SBI,1738,full,2021-10-28 08:00:00
ACC0001665,nathinaya@okicici,SBI,144,full,2026-03-10 08:00:00
ACC0001666,advayjaggi@ybl,Paytm Payments Bank,463,minimal,2025-04-25 08:00:00
ACC0001667,aachal14@ybl,ICICI,1812,full,2021-08-15 08:00:00
ACC0001668,yashawini85@okhdfcbank,SBI,507,full,2025-03-12 08:00:00
ACC0001669,comargauri@okhdfcbank,Paytm Payments Bank,1031,minimal,2023-10-05 08:00:00
ACC0001670,meghana99@okhdfcbank,Axis,1296,full,2023-01-13 08:00:00
ACC0001671,gillrishi@okhdfcbank,ICICI,297,full,2025-10-08 08:00:00
ACC0001672,hamsini77@okicici,HDFC,1882,full,2021-06-06 08:00:00
ACC0001673,deshpandevasatika@ybl,HDFC,379,minimal,2025-07-18 08:00:00
ACC0001674,triveniyadav@okhdfcbank,Paytm Payments Bank,247,full,2025-11-27 08:00:00
ACC0001675,turvi60@oksbi,HDFC,1290,minimal,2023-01-19 08:00:00
ACC0001676,diya88@okicici,BOB,902,full,2024-02-11 08:00:00
ACC0001677,joshigarima@ybl,ICICI,1431,full,2022-08-31 08:00:00
ACC0001678,dominic24@oksbi,SBI,1654,full,2022-01-20 08:00:00
ACC0001679,norikeya@okhdfcbank,HDFC,717,full,2024-08-14 08:00:00
ACC0001680,lopagrover@okaxis,ICICI,1581,full,2022-04-03 08:00:00
ACC0001681,morardivya@oksbi,Paytm Payments Bank,1163,full,2023-05-26 08:00:00
ACC0001682,magarodika@okhdfcbank,ICICI,1221,full,2023-03-29 08:00:00
ACC0001683,tanejawazir@ybl,BOB,1765,minimal,2021-10-01 08:00:00
ACC0001684,siya43@okaxis,HDFC,62,full,2026-05-31 08:00:00
ACC0001685,parth15@okhdfcbank,PNB,397,full,2025-06-30 08:00:00
ACC0001686,jaggigeorge@okaxis,ICICI,1683,full,2021-12-22 08:00:00
ACC0001687,btoor@okicici,Paytm Payments Bank,1340,full,2022-11-30 08:00:00
ACC0001688,jtella@oksbi,SBI,1951,full,2021-03-29 08:00:00
ACC0001689,harinisule@okaxis,HDFC,1498,full,2022-06-25 08:00:00
ACC0001690,falak21@okicici,Kotak,1632,full,2022-02-11 08:00:00
ACC0001691,sameshbansal@oksbi,Axis,1172,full,2023-05-17 08:00:00
ACC0001692,tram@okhdfcbank,Kotak,1115,minimal,2023-07-13 08:00:00
ACC0001693,agrawaldeepa@ybl,Axis,1135,full,2023-06-23 08:00:00
ACC0001694,chahalgauri@oksbi,PNB,1312,full,2022-12-28 08:00:00
ACC0001695,gbatra@oksbi,Paytm Payments Bank,260,full,2025-11-14 08:00:00
ACC0001696,arin94@okhdfcbank,SBI,357,full,2025-08-09 08:00:00
ACC0001697,ekaniiyer@oksbi,BOB,613,full,2024-11-26 08:00:00
ACC0001698,bhavinimalhotra@okaxis,SBI,1293,full,2023-01-16 08:00:00
ACC0001699,ridhi14@ybl,ICICI,137,full,2026-03-17 08:00:00
ACC0001700,nakulmahal@okaxis,HDFC,89,full,2026-05-04 08:00:00
ACC0001701,aurorayoshita@okaxis,Kotak,511,full,2025-03-08 08:00:00
ACC0001702,jhaveriinaya@okicici,Axis,1560,minimal,2022-04-24 08:00:00
ACC0001703,anika24@oksbi,HDFC,697,full,2024-09-03 08:00:00
ACC0001704,onveerbobal@oksbi,BOB,874,minimal,2024-03-10 08:00:00
ACC0001705,hamsini87@okaxis,Paytm Payments Bank,180,full,2026-02-02 08:00:00
ACC0001706,deayush@oksbi,Axis,922,minimal,2024-01-22 08:00:00
ACC0001707,gbedi@oksbi,BOB,961,full,2023-12-14 08:00:00
ACC0001708,fbhagat@oksbi,Kotak,967,none,2023-12-08 08:00:00
ACC0001709,lramanathan@okicici,ICICI,444,full,2025-05-14 08:00:00
ACC0001710,tparekh@okhdfcbank,PNB,1194,full,2023-04-25 08:00:00
ACC0001711,rudra81@okaxis,Paytm Payments Bank,1774,full,2021-09-22 08:00:00
ACC0001712,fdeep@okicici,Axis,1587,minimal,2022-03-28 08:00:00
ACC0001713,dchatterjee@oksbi,ICICI,1266,full,2023-02-12 08:00:00
ACC0001714,udyati73@oksbi,HDFC,1162,full,2023-05-27 08:00:00
ACC0001715,maanaskuruvilla@okaxis,Axis,1098,full,2023-07-30 08:00:00
ACC0001716,manya25@okaxis,PNB,1744,full,2021-10-22 08:00:00
ACC0001717,sudiksha70@oksbi,Axis,906,full,2024-02-07 08:00:00
ACC0001718,somanisaiah@oksbi,ICICI,1216,minimal,2023-04-03 08:00:00
ACC0001719,varenya72@okhdfcbank,BOB,1869,none,2021-06-19 08:00:00
ACC0001720,ijaya99@okaxis,SBI,112,full,2026-04-11 08:00:00
ACC0001721,yashodachauhan@okaxis,HDFC,837,full,2024-04-16 08:00:00
ACC0001722,uchhabra@okhdfcbank,SBI,522,full,2025-02-25 08:00:00
ACC0001723,mittaltriya@oksbi,ICICI,862,full,2024-03-22 08:00:00
ACC0001724,psachdev@okhdfcbank,SBI,519,full,2025-02-28 08:00:00
ACC0001725,nathansubramaniam@oksbi,Paytm Payments Bank,654,minimal,2024-10-16 08:00:00
ACC0001726,vbhatti@ybl,SBI,1560,none,2022-04-24 08:00:00
ACC0001727,raaginisaran@oksbi,BOB,979,full,2023-11-26 08:00:00
ACC0001728,warinder21@okicici,Paytm Payments Bank,1814,full,2021-08-13 08:00:00
ACC0001729,lcontractor@okhdfcbank,BOB,32,minimal,2026-06-30 08:00:00
ACC0001730,jnanda@ybl,SBI,711,full,2024-08-20 08:00:00
ACC0001731,saxenapatrick@okicici,Axis,1571,minimal,2022-04-13 08:00:00
ACC0001732,nidra19@ybl,Kotak,195,full,2026-01-18 08:00:00
ACC0001733,raghavanfalak@ybl,Kotak,142,minimal,2026-03-12 08:00:00
ACC0001734,fbhat@okaxis,Kotak,257,full,2025-11-17 08:00:00
ACC0001735,liamacharya@okicici,Kotak,113,full,2026-04-10 08:00:00
ACC0001736,manthansethi@okhdfcbank,Axis,1174,full,2023-05-15 08:00:00
ACC0001737,madhavi99@oksbi,HDFC,715,full,2024-08-16 08:00:00
ACC0001738,nhayre@ybl,Axis,1540,minimal,2022-05-14 08:00:00
ACC0001739,chandani94@oksbi,Kotak,1588,full,2022-03-27 08:00:00
ACC0001740,fpadmanabhan@ybl,BOB,577,full,2025-01-01 08:00:00
ACC0001741,uppalnetra@okicici,Kotak,159,full,2026-02-23 08:00:00
ACC0001742,chaitalybhatia@ybl,HDFC,1056,full,2023-09-10 08:00:00
ACC0001743,chatresh08@ybl,PNB,1119,full,2023-07-09 08:00:00
ACC0001744,imaran40@okhdfcbank,Axis,783,minimal,2024-06-09 08:00:00
ACC0001745,rachanaramesh@okhdfcbank,HDFC,967,full,2023-12-08 08:00:00
ACC0001746,lavanya66@okicici,HDFC,396,full,2025-07-01 08:00:00
ACC0001747,qkakar@okhdfcbank,ICICI,595,full,2024-12-14 08:00:00
ACC0001748,vaishnavidewan@oksbi,SBI,1821,full,2021-08-06 08:00:00
ACC0001749,leenaparsa@ybl,ICICI,1427,full,2022-09-04 08:00:00
ACC0001750,sdube@okaxis,SBI,890,full,2024-02-23 08:00:00
ACC0001751,krishapte@okhdfcbank,Axis,158,minimal,2026-02-24 08:00:00
ACC0001752,babumaanas@okicici,BOB,1094,full,2023-08-03 08:00:00
ACC0001753,isarkar@okicici,Paytm Payments Bank,1372,full,2022-10-29 08:00:00
ACC0001754,devanojasvi@ybl,Paytm Payments Bank,1457,full,2022-08-05 08:00:00
ACC0001755,nsandal@oksbi,PNB,1191,full,2023-04-28 08:00:00
ACC0001756,suhaniupadhyay@oksbi,Paytm Payments Bank,562,full,2025-01-16 08:00:00
ACC0001757,ysengupta@okhdfcbank,ICICI,620,full,2024-11-19 08:00:00
ACC0001758,upkaar26@oksbi,ICICI,963,full,2023-12-12 08:00:00
ACC0001759,tarawarjas@oksbi,ICICI,614,minimal,2024-11-25 08:00:00
ACC0001760,nirja89@oksbi,ICICI,1448,full,2022-08-14 08:00:00
ACC0001761,bahadurjit09@okicici,ICICI,114,full,2026-04-09 08:00:00
ACC0001762,hpillay@oksbi,Axis,787,full,2024-06-05 08:00:00
ACC0001763,jbuch@okicici,Kotak,101,full,2026-04-22 08:00:00
ACC0001764,udyati81@ybl,ICICI,948,full,2023-12-27 08:00:00
ACC0001765,korpalurmi@okhdfcbank,BOB,278,minimal,2025-10-27 08:00:00
ACC0001766,zachariadevika@oksbi,Paytm Payments Bank,1603,minimal,2022-03-12 08:00:00
ACC0001767,ozaadvay@okhdfcbank,Kotak,349,full,2025-08-17 08:00:00
ACC0001768,gsetty@okaxis,PNB,635,none,2024-11-04 08:00:00
ACC0001769,anarula@ybl,ICICI,1574,minimal,2022-04-10 08:00:00
ACC0001770,chaitaly42@okaxis,Kotak,1522,full,2022-06-01 08:00:00
ACC0001771,modiabha@okaxis,SBI,1528,full,2022-05-26 08:00:00
ACC0001772,solankiomkaar@okhdfcbank,PNB,1158,full,2023-05-31 08:00:00
ACC0001773,manneavi@oksbi,Paytm Payments Bank,1294,full,2023-01-15 08:00:00
ACC0001774,vedhika12@okhdfcbank,Axis,698,full,2024-09-02 08:00:00
ACC0001775,mallzayyan@okicici,Axis,484,full,2025-04-04 08:00:00
ACC0001776,avnimaharaj@okaxis,HDFC,1132,none,2023-06-26 08:00:00
ACC0001777,akshay19@oksbi,Paytm Payments Bank,837,full,2024-04-16 08:00:00
ACC0001778,matthewsekhon@ybl,SBI,1269,minimal,2023-02-09 08:00:00
ACC0001779,parth43@okaxis,ICICI,769,full,2024-06-23 08:00:00
ACC0001780,zgolla@okicici,BOB,905,full,2024-02-08 08:00:00
ACC0001781,ozafrado@okicici,Kotak,612,full,2024-11-27 08:00:00
ACC0001782,miteshtandon@ybl,HDFC,942,full,2024-01-02 08:00:00
ACC0001783,prajagopal@okaxis,BOB,1848,minimal,2021-07-10 08:00:00
ACC0001784,nganesh@oksbi,BOB,621,full,2024-11-18 08:00:00
ACC0001785,chatura41@oksbi,HDFC,878,full,2024-03-06 08:00:00
ACC0001786,ganeshucchal@okaxis,Kotak,651,full,2024-10-19 08:00:00
ACC0001787,tsoni@ybl,BOB,1996,full,2021-02-12 08:00:00
ACC0001788,owalia@okicici,BOB,868,full,2024-03-16 08:00:00
ACC0001789,eramakrishnan@ybl,ICICI,976,full,2023-11-29 08:00:00
ACC0001790,maanav86@okaxis,PNB,1734,full,2021-11-01 08:00:00
ACC0001791,manisaumya@okicici,PNB,116,full,2026-04-07 08:00:00
ACC0001792,hmutti@okaxis,Axis,1545,full,2022-05-09 08:00:00
ACC0001793,chatterjeeirya@oksbi,PNB,35,full,2026-06-27 08:00:00
ACC0001794,vmahajan@okaxis,HDFC,1341,full,2022-11-29 08:00:00
ACC0001795,amara14@okicici,BOB,1858,full,2021-06-30 08:00:00
ACC0001796,xshenoy@oksbi,SBI,1887,full,2021-06-01 08:00:00
ACC0001797,robertvenkatesh@okaxis,HDFC,597,full,2024-12-12 08:00:00
ACC0001798,pranit58@ybl,Paytm Payments Bank,770,full,2024-06-22 08:00:00
ACC0001799,anandekansh@okicici,Paytm Payments Bank,1808,none,2021-08-19 08:00:00
ACC0001800,sabharwalguneet@okhdfcbank,Kotak,1705,full,2021-11-30 08:00:00
ACC0001801,sehgalindali@okhdfcbank,PNB,1208,full,2023-04-11 08:00:00
ACC0001802,bhanumatikrishnamurthy@oksbi,Kotak,149,full,2026-03-05 08:00:00
ACC0001803,bahadurjitbajwa@oksbi,Kotak,1449,full,2022-08-13 08:00:00
ACC0001804,bhandariteerth@okicici,BOB,588,full,2024-12-21 08:00:00
ACC0001805,dargabriel@okicici,SBI,1986,full,2021-02-22 08:00:00
ACC0001806,keyagoyal@okhdfcbank,Axis,1114,minimal,2023-07-14 08:00:00
ACC0001807,gourzehaan@okhdfcbank,ICICI,405,full,2025-06-22 08:00:00
ACC0001808,unni17@okicici,PNB,1816,full,2021-08-11 08:00:00
ACC0001809,prisha54@okicici,HDFC,1459,full,2022-08-03 08:00:00
ACC0001810,ethanmalhotra@oksbi,SBI,750,full,2024-07-12 08:00:00
ACC0001811,rajalipika@okicici,Paytm Payments Bank,606,full,2024-12-03 08:00:00
ACC0001812,darpan44@oksbi,HDFC,1916,full,2021-05-03 08:00:00
ACC0001813,ridhiboase@oksbi,Axis,1060,minimal,2023-09-06 08:00:00
ACC0001814,niyer@ybl,HDFC,1174,full,2023-05-15 08:00:00
ACC0001815,pgokhale@okhdfcbank,HDFC,1906,minimal,2021-05-13 08:00:00
ACC0001816,jchopra@okhdfcbank,Paytm Payments Bank,1921,full,2021-04-28 08:00:00
ACC0001817,nkamdar@okicici,ICICI,1445,minimal,2022-08-17 08:00:00
ACC0001818,satheaashi@ybl,Kotak,1852,full,2021-07-06 08:00:00
ACC0001819,banerjeeelijah@okhdfcbank,HDFC,653,full,2024-10-17 08:00:00
ACC0001820,krishnasanaya@oksbi,Axis,1784,full,2021-09-12 08:00:00
ACC0001821,tankmanthan@oksbi,HDFC,459,full,2025-04-29 08:00:00
ACC0001822,baradmadhavi@okhdfcbank,HDFC,1592,full,2022-03-23 08:00:00
ACC0001823,max56@okaxis,SBI,1021,full,2023-10-15 08:00:00
ACC0001824,varmavritti@ybl,SBI,97,full,2026-04-26 08:00:00
ACC0001825,zsarin@okicici,SBI,1890,full,2021-05-29 08:00:00
ACC0001826,zachariahupkaar@okhdfcbank,HDFC,1397,minimal,2022-10-04 08:00:00
ACC0001827,rajagopalanvasatika@ybl,Axis,1914,full,2021-05-05 08:00:00
ACC0001828,wasonjagrati@oksbi,Kotak,439,full,2025-05-19 08:00:00
ACC0001829,chavvi60@okicici,Kotak,328,full,2025-09-07 08:00:00
ACC0001830,pauharini@ybl,Axis,1781,full,2021-09-15 08:00:00
ACC0001831,sharafbimala@okhdfcbank,SBI,169,full,2026-02-13 08:00:00
ACC0001832,patrickbaral@oksbi,PNB,1495,full,2022-06-28 08:00:00
ACC0001833,thalder@ybl,SBI,1574,none,2022-04-10 08:00:00
ACC0001834,ochhabra@oksbi,Paytm Payments Bank,232,full,2025-12-12 08:00:00
ACC0001835,vidhi17@oksbi,Paytm Payments Bank,1237,full,2023-03-13 08:00:00
ACC0001836,loganbanik@oksbi,Kotak,249,none,2025-11-25 08:00:00
ACC0001837,aryankhare@oksbi,Axis,898,full,2024-02-15 08:00:00
ACC0001838,eramachandran@okicici,HDFC,1589,full,2022-03-26 08:00:00
ACC0001839,xalak87@oksbi,Paytm Payments Bank,1094,minimal,2023-08-03 08:00:00
ACC0001840,bansalharinakshi@okicici,SBI,1473,full,2022-07-20 08:00:00
ACC0001841,nazarethbrijesh@okhdfcbank,BOB,1041,full,2023-09-25 08:00:00
ACC0001842,ndani@okicici,Paytm Payments Bank,1259,full,2023-02-19 08:00:00
ACC0001843,jyadav@okicici,BOB,864,full,2024-03-20 08:00:00
ACC0001844,ekbalbansal@okaxis,Kotak,172,full,2026-02-10 08:00:00
ACC0001845,vrindabahl@okaxis,HDFC,1410,full,2022-09-21 08:00:00
ACC0001846,pbath@okhdfcbank,HDFC,1100,full,2023-07-28 08:00:00
ACC0001847,akshaygera@ybl,HDFC,850,full,2024-04-03 08:00:00
ACC0001848,mohantygunbir@oksbi,HDFC,1857,full,2021-07-01 08:00:00
ACC0001849,lgarde@okicici,Axis,437,full,2025-05-21 08:00:00
ACC0001850,cherianishaan@okhdfcbank,Axis,857,minimal,2024-03-27 08:00:00
ACC0001851,ekannan@okaxis,PNB,1515,minimal,2022-06-08 08:00:00
ACC0001852,poojanazareth@ybl,PNB,1598,minimal,2022-03-17 08:00:00
ACC0001853,hnair@okaxis,Kotak,1670,full,2022-01-04 08:00:00
ACC0001854,ekantakala@okaxis,Paytm Payments Bank,1265,full,2023-02-13 08:00:00
ACC0001855,ghosegautami@okaxis,HDFC,331,full,2025-09-04 08:00:00
ACC0001856,daraanusha@okaxis,Axis,1032,full,2023-10-04 08:00:00
ACC0001857,ojasviganguly@okhdfcbank,HDFC,305,full,2025-09-30 08:00:00
ACC0001858,nitesh73@okhdfcbank,Paytm Payments Bank,1730,full,2021-11-05 08:00:00
ACC0001859,deolharish@okaxis,Kotak,396,full,2025-07-01 08:00:00
ACC0001860,bdugar@ybl,HDFC,1303,minimal,2023-01-06 08:00:00
ACC0001861,abuch@ybl,Paytm Payments Bank,1383,minimal,2022-10-18 08:00:00
ACC0001862,golagaurav@okicici,Paytm Payments Bank,443,full,2025-05-15 08:00:00
ACC0001863,omaja72@ybl,Kotak,565,minimal,2025-01-13 08:00:00
ACC0001864,lukemadan@ybl,SBI,1137,none,2023-06-21 08:00:00
ACC0001865,psabharwal@okaxis,HDFC,94,full,2026-04-29 08:00:00
ACC0001866,baljiwangole@okaxis,Paytm Payments Bank,674,full,2024-09-26 08:00:00
ACC0001867,ochakrabarti@oksbi,PNB,97,minimal,2026-04-26 08:00:00
ACC0001868,ijaya60@okaxis,BOB,366,full,2025-07-31 08:00:00
ACC0001869,rehaandalal@okaxis,Paytm Payments Bank,1495,minimal,2022-06-28 08:00:00
ACC0001870,pathakyashica@okaxis,Paytm Payments Bank,1195,full,2023-04-24 08:00:00
ACC0001871,ucchaljoshi@oksbi,SBI,1779,full,2021-09-17 08:00:00
ACC0001872,chatresh31@ybl,BOB,1043,full,2023-09-23 08:00:00
ACC0001873,urvitank@okicici,Kotak,752,full,2024-07-10 08:00:00
ACC0001874,nathanielbassi@okhdfcbank,ICICI,1239,minimal,2023-03-11 08:00:00
ACC0001875,patlabhavani@ybl,SBI,744,minimal,2024-07-18 08:00:00
ACC0001876,radhikakrishnamurthy@okicici,BOB,1310,full,2022-12-30 08:00:00
ACC0001877,sudiksha01@okicici,BOB,736,full,2024-07-26 08:00:00
ACC0001878,yogipatrick@oksbi,Axis,1384,full,2022-10-17 08:00:00
ACC0001879,ayushsundaram@ybl,HDFC,669,minimal,2024-10-01 08:00:00
ACC0001880,bobalwahab@okicici,HDFC,164,full,2026-02-18 08:00:00
ACC0001881,ananda@ybl,Kotak,70,full,2026-05-23 08:00:00
ACC0001882,eshanakarpe@okaxis,BOB,1377,full,2022-10-24 08:00:00
ACC0001883,nandavedant@okaxis,SBI,1455,none,2022-08-07 08:00:00
ACC0001884,khalsanitara@ybl,BOB,803,full,2024-05-20 08:00:00
ACC0001885,keyakannan@okaxis,HDFC,230,full,2025-12-14 08:00:00
ACC0001886,sinhavedhika@okicici,Paytm Payments Bank,451,full,2025-05-07 08:00:00
ACC0001887,sarinmaanav@okicici,ICICI,1596,full,2022-03-19 08:00:00
ACC0001888,suhanigokhale@okaxis,Axis,774,full,2024-06-18 08:00:00
ACC0001889,iprakash@okhdfcbank,Axis,1765,full,2021-10-01 08:00:00
ACC0001890,ohari@okicici,BOB,127,minimal,2026-03-27 08:00:00
ACC0001891,anamika35@okhdfcbank,HDFC,1309,full,2022-12-31 08:00:00
ACC0001892,azadbhasin@okhdfcbank,Paytm Payments Bank,589,full,2024-12-20 08:00:00
ACC0001893,laban17@okhdfcbank,PNB,741,full,2024-07-21 08:00:00
ACC0001894,ksahota@okaxis,Kotak,644,full,2024-10-26 08:00:00
ACC0001895,thomas49@okicici,Paytm Payments Bank,853,full,2024-03-31 08:00:00
ACC0001896,onkarkarpe@oksbi,SBI,1151,full,2023-06-07 08:00:00
ACC0001897,sabharwalvrinda@oksbi,Paytm Payments Bank,1087,full,2023-08-10 08:00:00
ACC0001898,urvashishere@okaxis,PNB,2000,minimal,2021-02-08 08:00:00
ACC0001899,akshay63@ybl,BOB,1121,minimal,2023-07-07 08:00:00
ACC0001900,falaksaraf@okhdfcbank,Axis,1518,full,2022-06-05 08:00:00
ACC0001901,manthanahluwalia@oksbi,ICICI,332,full,2025-09-03 08:00:00
ACC0001902,cbasu@okicici,BOB,1597,full,2022-03-18 08:00:00
ACC0001903,cthaman@okhdfcbank,Axis,1791,minimal,2021-09-05 08:00:00
ACC0001904,zwali@okicici,ICICI,576,full,2025-01-02 08:00:00
ACC0001905,cchaudhari@oksbi,BOB,1261,full,2023-02-17 08:00:00
ACC0001906,fkhosla@oksbi,SBI,337,full,2025-08-29 08:00:00
ACC0001907,raytejas@okicici,Paytm Payments Bank,1724,full,2021-11-11 08:00:00
ACC0001908,jagratimerchant@okaxis,SBI,923,full,2024-01-21 08:00:00
ACC0001909,gautambabu@oksbi,SBI,588,full,2024-12-21 08:00:00
ACC0001910,kmody@okicici,ICICI,1675,full,2021-12-30 08:00:00
ACC0001911,dbajwa@okaxis,SBI,116,full,2026-04-07 08:00:00
ACC0001912,tdevi@okhdfcbank,Kotak,1866,full,2021-06-22 08:00:00
ACC0001913,ygoyal@okhdfcbank,BOB,1805,minimal,2021-08-22 08:00:00
ACC0001914,ucchal01@okhdfcbank,BOB,1405,minimal,2022-09-26 08:00:00
ACC0001915,hnatarajan@oksbi,Axis,1513,full,2022-06-10 08:00:00
ACC0001916,minhaspooja@ybl,HDFC,1534,full,2022-05-20 08:00:00
ACC0001917,sarthak19@ybl,PNB,1727,full,2021-11-08 08:00:00
ACC0001918,christopher85@oksbi,HDFC,214,minimal,2025-12-30 08:00:00
ACC0001919,choudhryleela@okicici,BOB,671,minimal,2024-09-29 08:00:00
ACC0001920,udyati90@oksbi,BOB,1553,full,2022-05-01 08:00:00
ACC0001921,jeevika28@oksbi,Axis,248,none,2025-11-26 08:00:00
ACC0001922,jayaramanlakshit@okaxis,PNB,930,minimal,2024-01-14 08:00:00
ACC0001923,william81@okaxis,Kotak,144,full,2026-03-10 08:00:00
ACC0001924,wkadakia@okicici,BOB,261,full,2025-11-13 08:00:00
ACC0001925,ekanipandit@okicici,ICICI,534,full,2025-02-13 08:00:00
ACC0001926,yahvi64@okicici,PNB,1495,full,2022-06-28 08:00:00
ACC0001927,bhatnagarkashish@ybl,SBI,1883,minimal,2021-06-05 08:00:00
ACC0001928,sneha78@okhdfcbank,Axis,1386,full,2022-10-15 08:00:00
ACC0001929,singhalbrinda@okicici,Kotak,817,minimal,2024-05-06 08:00:00
ACC0001930,zpillai@okhdfcbank,Axis,1433,minimal,2022-08-29 08:00:00
ACC0001931,guhatanvi@okhdfcbank,BOB,825,minimal,2024-04-28 08:00:00
ACC0001932,buchmahika@okicici,PNB,1909,full,2021-05-10 08:00:00
ACC0001933,bhavyabose@oksbi,PNB,1714,full,2021-11-21 08:00:00
ACC0001934,galaanya@oksbi,Paytm Payments Bank,1853,full,2021-07-05 08:00:00
ACC0001935,divanwatika@okaxis,SBI,1831,full,2021-07-27 08:00:00
ACC0001936,samarthverma@okaxis,Paytm Payments Bank,194,full,2026-01-19 08:00:00
ACC0001937,memonomaja@okicici,BOB,1927,minimal,2021-04-22 08:00:00
ACC0001938,urvipalan@okhdfcbank,ICICI,1709,full,2021-11-26 08:00:00
ACC0001939,vsawhney@okhdfcbank,Kotak,1066,full,2023-08-31 08:00:00
ACC0001940,manneranbir@ybl,Kotak,1523,full,2022-05-31 08:00:00
ACC0001941,bainsvincent@okhdfcbank,ICICI,86,full,2026-05-07 08:00:00
ACC0001942,nisha95@oksbi,SBI,1650,full,2022-01-24 08:00:00
ACC0001943,vedika98@okicici,Kotak,1316,full,2022-12-24 08:00:00
ACC0001944,tshankar@oksbi,Axis,256,full,2025-11-18 08:00:00
ACC0001945,daminigarg@oksbi,BOB,1602,minimal,2022-03-13 08:00:00
